occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8
0.14897983,0.12969551,0.12429252,0.39994397,0.16672723,0.2386309,0.25576895,0.12363938
0.09417419,0.12443711,0.15177116,0.38084182,0.35901079,0.35808086,0.35716667,0.25551447
0.05878333,0.14053366,0.33083001,0.4495,0.34722156,0.27280654,0.3172803,0.30695333
0.08235794,0.15632154,0.26171926,0.33416059,0.3299776,0.27200752,0.91125,0.30705352
0.06160672,0.0791953,0.29652461,0.20730541,0.286,0.15948365,1.09764311,0.25925939
0.0585,0.06727919,0.2552944,0.13888868,0.21041667,0.16067992,0.57833333,0.20187262
0.075,0.06875279,0.18330616,0.19197127,0.07748791,0.12137198,0.334,0.15320289
0.015,0.10483272,0.30983439,0.1505,0.10733333,0.135,0.3175,0.15062112
0.05125,0.09473509,0.12755812,0.02941667,0.28004562,0.15257172,0.24420917,0.11979924
0.18730998,0.04837065,0.11625594,0.07664909,0.32918368,0.19566927,0.11125,0.08642593
0.0625,0.06961051,0.14608333,0.13235184,0.27043971,0.16993402,0.02,0.09263045
0.06433333,0.86715481,0.165,0.18792194,0.13642122,0.11923381,0.10462542,0.11637907
0.115,0.2675,0.13113066,0.17918792,0.20191026,0.07153329,0.88689444,0.1083309
0.115,0.03975,0.17310496,0.24587204,0.13583333,0.13830601,0.50052443,0.43306025
0.07299898,0.06712424,0.17863349,0.24397065,0.19811088,0.21365131,0.33579265,0.71177973
0.08289683,0.06949552,0.12553266,0.22947101,0.41141225,0.22864417,0.097,0.725
0.06598318,0.07,0.0941946,0.23229215,0.33227165,0.12166787,0.15180096,0.69508333
0.06137431,0.30125338,0.10342483,0.09580362,0.31305834,0.67624421,0.40069914,0.74670452
0.08244599,0.195,0.14505,0.25915247,0.21032793,0.72203748,0.49059916,0.16261139
0.18,0.31017939,0.33876509,0.38420719,0.17950905,0.2411568,0.50462228,0.3068403
0.14015752,0.38342756,0.4416977,0.44100208,0.19274702,0.34108533,0.92867429,0.59126193
0.21730998,0.86395037,0.31737748,0.41813373,0.40230483,0.25652147,0.4916899,0.49584708
0.28346498,1.38081131,0.40044914,0.38328982,0.1780314,0.2401199,0.36406538,0.47286013
0.21148492,0.88008784,0.16952155,0.41089563,0.38084551,0.361586,0.46868801,0.32231731
0.11437957,0.17658333,0.23744072,0.32940926,0.20709375,0.35272703,0.33935042,0.25442436
0.16497589,0.14562216,0.1848958,0.22271567,0.18906506,0.35925666,0.63929628,0.35355421
0.10942479,0.26556343,0.171389,0.25564594,0.3366975,0.26659624,0.23557611,0.31316642
0.13955258,0.31047369,0.30873025,0.31070808,0.3324228,0.23628179,0.2636236,0.24865068
0.20106768,0.33935883,0.35423993,0.36534075,0.3957502,0.26993063,0.36717206,0.33934144
0.16598501,0.25888979,0.31946588,0.2005046,0.33378434,0.20019697,0.35818117,0.35099094
0.16541613,0.16662612,0.28244048,0.28332906,0.42207556,0.40385445,0.26548866,0.29821449
0.17016846,0.21482858,0.17864473,0.30634466,0.28211744,0.18342027,0.27790627,0.22846008
0.20826845,0.19707479,0.21056847,0.26396335,0.24662986,0.163657,0.21336828,0.23512007
0.15993819,0.1715332,0.17342301,0.17611165,0.17422058,0.13175073,0.23520504,0.19528805
0.060726,0.07141742,0.04923245,0.09107835,0.08344361,0.06269063,0.10045671,0.08823118
0.13013925,0.02926893,0.07264261,0.09916033,0.16652364,0.12444439,0.19969948,0.0607877
0.1161385,0.0384799,0.04017783,0.07781405,0.14753904,0.12775532,0.19023386,0.06836782
0.11139808,0.05744061,0.03187148,0.07418868,0.15763544,0.1232042,0.13004761,0.03403876
0.1061851,0.055,0.05156261,0.15386932,0.152781,0.11105609,0.0816596,0.13528265
0.10187768,0.01,0.01140866,0.14771731,0.14378484,0.03916983,0.12824329,0.06589916
0.10153202,0.01,0.01398237,0.12275132,0.09796397,0.01411098,0.04655765,0.03283738
0.10134281,0.04,0.0199702,0.08725199,0.1025,0.0179746,0.04925601,0.05477242
0.08250593,0.034366,0.02473285,0.13045811,0.116319,0.07929285,0.16664779,0.06772031
0.0072792,0.03794342,0.02594227,0.11440087,0.02842111,0.20672038,0.15997427,0.07577472
0.04902562,0.03557856,0.05857673,0.11537622,0.10251583,0.19258636,0.16274308,0.06850952
0.03001824,0.02681134,0.03079336,0.05007778,0.07578671,0.145,0.12958256,0.09241483
0.04870986,0.02966037,0.08011382,0.03125,0.06414579,0.17656985,0.05088337,0.12470915
0.04265567,0.07808255,0.10567218,0.128,0.15429447,0.16117705,0.1919474,0.23575089
0.07002996,0.14075013,0.10865298,0.22159711,0.32787292,0.2645836,0.31988618,0.4494006
0.05808333,0.19029736,0.14779689,0.38279774,0.45707761,0.35798602,0.23150425,0.39913601
0.17730513,0.13275,0.22973188,0.46665853,0.42281048,0.1855,0.25125,0.39407099
0.16267927,0.17587108,0.18943624,0.37984038,0.29116505,0.27997069,0.56096221,0.30022199
0.14232279,0.25000739,0.27412118,0.36874394,0.27317345,0.41209082,0.76432293,0.24053246
0.05326257,0.19482601,0.23475,0.32206145,0.19996582,0.38655928,0.28816667,0.35653174
0.06508429,0.0942843,0.18292345,0.21093224,0.12282237,0.30266232,0.27936139,0.19
0.0619687,0.23853509,0.17279957,0.0865,0.22781127,0.1592042,0.25996678,0.08524286
0.27189769,0.14818097,0.15803613,0.09425257,0.15309495,0.54945916,0.19371904,0.02225
0.08552037,0.14526001,0.23024794,0.13827464,0.13919097,0.92731059,0.23261325,0.0225
0.26952905,0.18188103,0.35327325,0.185,0.31607933,0.47386135,0.18623051,0.06897969
0.35129317,0.46456667,0.30752705,0.117,0.28986692,0.26541675,0.16941322,0.16503328
0.17380952,0.0945055,0.07,0.36021091,0.31006292,0.28657324,0.25608496,0.17726962
0.10118137,0.0275,0.1515,0.06225,0.21720215,0.26425329,0.21809181,0.16994599
0.07083987,0.0275,0.255,0.0505,0.13646884,0.226,0.221346,0.13282887
0.03625594,0.03158333,0.1935,0.12125,0.15047186,0.13383333,0.18341667,0.12044345
0.0335425,0.0325,0.141,0.26803318,0.1275,0.0645,0.19158333,0.08078518
0.03970481,0.068,0.11316667,0.1075,0.43603448,0.15253841,0.40859795,0.14372605
0.05553941,0.08995941,0.96033577,0.24953248,0.54061781,0.19535297,0.25571874,1.30944735
0.14752322,0.42754265,0.76400374,0.3419212,0.3774516,0.28468397,0.37340429,0.85184319
0.44052822,0.21624638,0.4620443,0.47611861,0.41637931,0.23723333,0.88535913,0.6178552
0.75793623,0.40187127,0.44286559,0.31712052,1.00113907,0.30280655,0.7125,0.37906428
1.10515068,0.27987156,0.29142765,0.36262064,1.02205032,0.22172838,0.42020858,0.29286643
1.06209237,0.31090214,0.35740196,0.26803822,0.2996675,0.25485369,0.24278066,0.46038151
0.20308815,0.37622466,0.25993428,0.21676586,0.30894893,0.88187837,0.22006193,0.27970782
0.09919751,0.13402934,0.20442928,0.27579,0.27127596,0.74590398,0.22527908,0.17103933
0.13430404,0.14987281,0.81619731,0.61418289,0.20919905,0.28510769,0.22169827,0.26334479
0.14739895,0.12397344,1.99161119,0.71721226,0.23548103,0.23875817,0.20445127,0.33342819
0.22307055,0.19243224,0.29718446,0.94485092,0.31104114,0.39207681,0.37139086,0.35049747
0.19226123,0.17542313,0.28433913,1.23567231,0.23288321,0.30110933,0.2475858,0.25734074
0.14113599,0.28178315,0.23982921,0.79879722,0.31319076,0.2282894,0.2683045,0.26202762
0.18536318,0.26995174,0.24767936,0.70446067,0.24700042,0.20356683,0.36115814,0.23251902
0.14801482,0.20673939,0.16747857,0.60885391,0.22586687,0.17072415,0.29668273,0.21680634
0.1234444,0.2041894,0.12743388,0.26937363,0.23391793,0.1389033,0.1800384,0.13808923
0.06863847,0.09904992,0.07020093,0.08809414,0.10639133,0.10389582,0.09696293,0.14379682
0.04410378,0.0025,0.03308376,0.15661939,0.13402088,0.13975565,0.14441458,0.0925244
0.03112516,0.01341667,0.03926309,0.1446056,0.05884079,0.13936907,0.13846892,0.15206695
0.0244193,0.015,0.0201114,0.1132871,0.11742936,0.08464392,0.09235391,0.12103705
0.02820369,0.01571047,0.06711376,0.13529586,0.06507921,0.05144635,0.11713387,0.08071065
0.04051767,0.04671694,0.02363305,0.09400358,0.05820938,0.1778545,0.1075,0.07742732
0.05350175,0.01491667,0.01684332,0.08009322,0.09847695,0.12810054,0.13173448,0.10596636
0.06246701,0.01865141,0.05765018,0.05524455,0.08377926,0.13356931,0.12719516,0.04917666
0.04641834,0.01474727,0.03432999,0.02297908,0.04585189,0.12686068,0.0804223,0.05653091
0.05818755,0.058105,0.04070871,0.04359317,0.05571764,0.07728159,0.03,0.01
0.0175,0.07264875,0.0604011,0.06979169,0.06112656,0.02636667,0.02747173,0.0125
0.00708333,0.05102984,0.02382415,0.09062986,0.09155296,0.009,0.01808333,0.01
0.02470753,0.02895977,0.02191667,0.07623355,0.13003557,0.05935658,0.10616044,0.0572
0.01616549,0.02334318,0.04943531,0.08187143,0.16970881,0.12542337,0.12060663,0.09947108
0.02072575,0.06725,0.11524729,0.22797242,0.48569925,0.16776283,0.17553676,0.12530193
0.01647279,0.25529265,0.14494773,0.2847483,0.32807848,0.35681001,0.23566608,0.17547619
0.03673515,0.25914966,0.42592518,0.30645801,0.35085274,0.61548687,0.22946249,0.29928543
0.06213464,0.24640896,0.21849245,0.34777043,0.35598484,0.56139164,0.30961479,0.36952521
0.21642713,0.24441762,0.18579915,0.26357238,0.26620642,0.37992805,0.12053794,0.29499786
0.21,0.12344371,0.2119085,0.20535425,0.32443729,0.53510072,0.15343852,0.26925
0.21,0.07264146,0.22296697,0.188,0.0698805,0.28002209,0.11892128,0.1073146
0.21,0.11533001,0.1969129,0.16991667,0.28400685,0.22823957,0.1225,0.09340563
0.22803659,0.03983997,0.1751355,0.36,0.5730796,0.24332702,0.1045,0.09845363
0.19246513,0.025,0.13804569,0.55018753,0.17606722,0.07235164,0.1714197,0.115
0.05883333,0.07,0.10189386,0.34637567,0.70005553,0.45402216,0.07959774,0.22971712
0.04997847,0.18789224,0.25814647,0.80202979,0.50248639,0.40394282,0.24787904,0.27906482
0.16188964,0.19,0.08789172,1.3254108,0.23111789,0.10881134,0.10490451,1.12418272
0.11874904,0.19899728,0.05513937,0.38461155,0.37595696,0.24407593,0.81040112,0.69755278
0.11557487,0.19943814,0.15427353,0.24427472,0.1798396,0.24081838,0.50656401,0.51550526
0.06657006,0.19,0.11407413,0.1640448,0.28342201,0.23081593,0.22781618,0.15711172
0.03671739,0.16490491,0.07642186,0.30434028,0.19125716,0.23079576,0.18180501,0.07916435
0.12779444,0.08695564,0.15385787,0.2625,0.1225,0.23256716,0.17948635,0.10577629
0.07946054,0.06198587,0.62066667,0.25916667,0.11445,0.41001794,0.17811392,0.11253244
0.12887476,0.09253602,0.31437754,0.107,0.135,0.22964435,0.30055228,0.11114223
0.0907946,0.03595737,0.33707936,0.18288546,0.16291667,0.42779311,0.47116667,0.3100544
0.19230098,0.14671336,0.22048488,0.27685356,0.24133468,0.33176851,0.42297349,0.43828276
0.27641274,0.53360782,0.26608333,0.20162916,0.18537331,0.34574465,0.3488,0.36513328
0.24569635,0.56707992,0.42232653,0.26970882,0.26836881,0.32242041,0.43810579,0.35137288
0.25373848,0.40377871,0.46679988,0.39110293,0.27443097,0.27610196,0.35404258,0.3535821
0.19306669,0.37997024,0.40047593,0.25645573,0.5528794,0.21446796,0.36388823,0.41086107
0.12350533,0.28530946,0.37529493,0.26335314,0.32818462,0.27605756,0.22627088,0.25204467
0.15616063,0.25408092,0.36609795,0.42046942,0.19178999,0.3876777,0.13149647,0.22701502
0.21092305,0.15586966,0.27100363,0.41514781,0.249765,0.34698112,0.28009499,0.13741097
0.16912837,0.21281213,0.16176186,0.3960607,0.27041599,0.38095352,0.34568417,0.20337226
0.14933233,0.2381739,0.14810374,0.39246838,0.17231064,0.3519251,0.2577653,0.37623578
0.10792444,0.17972646,0.12481102,0.37616454,0.16775354,0.34207585,0.18533731,0.37029535
0.194825,0.14140548,0.09922084,0.30162198,0.18117334,0.33346763,0.228988,0.35671822
0.13537585,0.11158723,0.12068746,0.30489767,0.31667706,0.32567138,0.21381257,0.2923821
0.08901432,0.0085,0.07770455,0.11090949,0.07833966,0.1404014,0.10932044,0.11787445
0.05,0.10954438,0.06708374,0.08124945,0.08413776,0.07338788,0.07177766,0.19131502
0.04880966,0.11054949,0.09131342,0.08728898,0.08747328,0.02599202,0.15802559,0.1757675
0.00934444,0.0975,0.08606475,0.09190617,0.15826974,0.08238184,0.14389546,0.13906421
0.01839698,0.0975,0.08371051,0.07774715,0.14976224,0.08892201,0.14051532,0.06870225
0.0572737,0.0975,0.08274785,0.09455092,0.1475628,0.06778953,0.14282543,0.13338581
0.0475,0.01025,0.061,0.08679454,0.1329712,0.10301683,0.1315442,0.07759893
0.005,0.005,0.015,0.05646703,0.12584321,0.11560609,0.12789571,0.1214625
0.02441667,0.02216667,0.0325,0.08657743,0.04637976,0.12300482,0.04741857,0.05114571
0.015,0.045,0.00491667,0.10517522,0.05600231,0.05,0.06532845,0.04153557
0.0375,0.02200499,0.0525,0.08476952,0.07023637,0.03191602,0.1572322,0.0522763
0.00833333,0.04214978,0.02,0.05307484,0.0425445,0.00593333,0.12092753,0.07366458
0.035,0.05947364,0.05232674,0.025,0.0539783,0.04174667,0.11351431,0.06014652
0.01,0.08050222,0.00541667,0.021,0.0075,0.06556962,0.08720566,0.11313672
0.01633333,0.08555444,0.10158408,0.09318101,0.10681066,0.1108376,0.21191554,0.1736866
0.0575,0.12583203,0.09899396,0.16217195,0.20054412,0.29286553,0.29397605,0.28860156
0.11206584,0.20522117,0.20051922,0.72879341,0.24695,0.40292441,0.28501731,0.36033333
0.11163046,0.23195764,0.17052812,0.19924267,0.33006665,0.38793529,0.39175916,0.26116654
0.06322943,0.23712177,0.18929013,0.2022274,0.29055488,0.60251093,0.38542783,0.22660003
0.07251631,0.16954799,0.29522649,0.10588978,0.27518696,0.335,0.33261664,0.1818504
0.06809381,0.20584179,0.13551199,0.20515823,0.44151252,0.326,0.25501719,0.15270873
0.58825808,0.1139311,0.14904942,0.15916667,0.11803333,0.19333333,0.12496291,0.16958602
0.26909719,0.18332309,0.0953008,0.2097,0.29408333,0.25824438,0.13755346,0.24086662
0.21987885,0.16555,0.16658633,0.27241411,0.34883333,0.19022719,1.04877632,0.50138976
1.22583333,0.3326395,0.22864405,0.40572545,0.16,0.24577395,0.78952613,0.86166965
1.74510329,0.271936,1.21769407,0.23123691,1.15166667,0.33826534,0.41760398,0.69292173
1.53710358,0.16296469,0.79935385,0.29253522,0.36658333,0.41882815,0.56826683,0.29041667
0.94638526,0.1469302,0.23575,0.18558478,0.3475,0.45473907,0.3241573,0.255
0.09951839,0.11016494,0.13107759,0.16863333,0.24934235,0.26055036,0.48618249,0.20616667
0.04960522,0.07646085,0.17611492,0.2075,0.14772882,0.17543086,0.21375359,0.201
0.04554094,0.08505,0.1035,0.12516667,0.14039322,0.21456752,0.23192047,0.162
0.05654618,0.39135267,0.12125,0.19882023,0.17817448,0.32852754,0.3213288,0.18629015
0.13774651,0.233,0.24215145,0.21688141,0.2819459,0.09556436,0.35490597,0.15783793
0.45352175,0.5425,0.23415916,0.23795984,0.47059689,0.14372236,0.20629707,0.20721497
0.47671902,0.14536128,0.17363852,0.30211339,0.30468078,0.25115842,0.44338916,0.42815607
0.9151252,0.22395252,0.35521898,0.2942917,0.22527789,0.32012485,0.95965206,0.73784921
0.31408333,0.2023662,0.25224097,0.22771149,0.2949146,0.32465598,0.58820794,0.34569003
0.24075,0.43687821,0.29625,0.80338146,0.40258684,0.13875,0.41360891,0.82890669
0.25049002,0.27281926,0.35440061,0.73545298,0.42781462,0.3095074,0.33567747,1.63484175
0.36854696,0.3583291,0.20663367,0.31616027,0.6492465,0.21732916,1.01832858,1.06618702
0.2279929,0.22524299,0.33495251,0.28681548,0.36517548,0.24632567,0.69085415,0.44443124
0.16435205,0.23439179,0.2872376,0.32652677,0.91688269,0.23060307,0.46130808,0.42523246
0.13112724,0.21786966,0.24649306,0.37890887,1.02522647,0.27278315,0.49175351,0.48330692
0.15348461,0.14437287,0.22780301,0.26992942,0.84236352,0.35498778,0.38483241,0.31909191
0.22993505,0.18693483,0.27620688,0.23424406,0.80162562,0.36741921,0.39313093,0.25279021
0.19340664,0.17236568,0.22046606,0.21792777,0.38150248,0.31391219,0.34795472,0.21819433
0.22648212,0.20823138,0.1321651,0.21149114,0.17941822,0.2564105,0.17596445,0.25623415
0.13981487,0.20836757,0.15994973,0.25403789,0.22709253,0.24079515,0.13826366,0.20516109
0.07658916,0.03975981,0.02896234,0.12131147,0.10586053,0.09428183,0.07450041,0.10401783
0.06763704,0.17156853,0.04323276,0.06464451,0.12716849,0.09383321,0.0839982,0.07416782
0.07170376,0.09127569,0.03999349,0.06252611,0.16348886,0.14366257,0.046232,0.09260143
0.01553072,0.0876944,0.01790223,0.04920154,0.15315962,0.11103293,0.07386885,0.10141208
0.01404267,0.07822947,0.0108273,0.06461628,0.13397176,0.12714118,0.09178162,0.10249818
0.04452113,0.00871059,0.02155377,0.14224237,0.09969914,0.13510014,0.12752536,0.04585954
0.04827768,0.01167503,0.04579496,0.13695938,0.11221378,0.07370276,0.1164881,0.05147415
0.06579314,0.0572543,0.0421933,0.13267121,0.02922083,0.06876555,0.10867216,0.04511471
0.06564934,0.01276807,0.0125,0.13034545,0.05906426,0.03867156,0.09,0.09797271
0.01,0.01322399,0.0125,0.03973377,0.03023265,0.06930759,0.0725,0.0475
0.01216667,0.02125,0.04,0.04580416,0.05535697,0.02537023,0.0975,0.05391667
0.03066667,0.0525,0.0475,0.05991259,0.05281607,0.02830757,0.047,0.0885
0.06,0.03052867,0.035,0.11578376,0.06949671,0.08603863,0.13960026,0.04595171
0.05638977,0.04920835,0.04,0.14259571,0.21290587,0.08577013,0.24719338,0.09881582
0.02354572,0.07787792,0.04666667,0.22091098,0.30264733,0.06882821,0.21199785,0.29294767
0.07993573,0.14718161,0.19658333,0.32295741,0.22552598,0.23570484,0.20713921,0.32329134
0.05534909,0.16308333,0.33495172,0.50407227,0.36746667,0.27189337,0.33598035,0.29109211
0.05946308,0.22759192,0.29566667,0.47353302,0.54010169,0.24452348,0.43747879,0.24366667
0.06875155,0.18778775,0.20330878,0.41921852,0.44355109,0.78371233,0.347,0.12525
0.12502455,0.18745263,0.07671102,0.37295123,0.32212632,0.32133333,0.2628111,0.1025
0.0518885,0.25781583,0.07656134,0.34936623,0.26000777,0.26723164,0.1475,0.1125
0.02498722,0.12735183,0.1737548,0.23335602,0.53607403,0.39055777,0.27028419,0.24519281
0.11997946,0.46133483,0.0675,0.1435309,0.33806119,0.23909431,0.29388289,0.06968453
0.0725,0.13651204,0.25598639,0.09770934,0.16060629,0.17565399,0.34698031,0.19316992
0.0725,0.15869517,0.20676344,0.09194198,0.1213889,0.14766267,0.155,0.11238488
0.0505,0.17251321,0.23416667,0.32641332,0.22358596,1.10771311,0.24480099,0.74205694
0.02966667,0.03748922,0.1775,0.085,0.1763641,1.58433834,0.14982376,0.42865788
0.06075,0.03883333,0.18840911,0.1785,0.16,1.07673635,0.16857294,0.21192321
0.05039174,0.06908333,0.19858622,0.22428738,0.11,0.89907168,0.31766667,0.14649791
0.0985,0.115,0.08561051,0.221,0.16,0.85900609,0.12,0.12666667
0.135,0.22392974,0.07759276,0.2,0.16643597,0.79356734,0.19417709,0.17719637
0.135,0.11893564,0.21954523,0.162,0.20580132,0.3888562,0.1567445,0.15506229
0.0735,0.0675,0.0795,0.15942941,0.16993752,0.19835409,0.27160785,0.12808333
0.04208333,0.25868342,0.38786056,0.28205565,0.27556133,0.17226416,0.27427963,0.26789686
0.24131778,0.2515,1.15119947,0.19741916,0.95345962,1.32223539,0.7032397,0.61825
0.10662122,0.2155,0.61149813,0.2658607,0.89673471,0.54222133,0.40006811,0.84132299
0.1275,0.23024696,0.30997513,0.75122865,0.74172402,0.33270244,0.21439723,0.34287234
0.12041667,0.273,0.38449867,0.74579738,0.58930063,0.46396179,0.36660709,0.34298434
0.17198588,0.74703027,0.25622288,0.48133152,1.18856435,0.48399757,0.23825,0.2725
0.11986945,0.30147289,0.2491879,0.37080092,1.58062288,0.30539886,0.21580425,0.37114863
0.14331243,0.15249076,0.14677806,0.32946216,0.52592232,0.293444,0.49036462,0.30198796
0.20676576,0.22487016,0.15645468,0.29829061,0.28414937,0.25264619,0.27276131,0.22540374
0.14578955,0.35912425,0.18507292,0.25119308,0.26523595,0.31355615,0.3849175,0.31170009
0.13909089,0.26228504,0.26307483,0.24966075,0.23635542,0.26598816,0.2782153,0.52439201
0.14073402,0.28391039,0.2637924,0.37539598,0.24728935,0.24169466,0.42796367,0.42999196
0.14903007,0.21262077,0.16731858,0.3669753,0.30269317,0.28760693,0.36341334,0.38542822
0.14728685,0.14309953,0.18673979,0.28399209,0.17859276,0.29647301,0.28878598,0.37714686
0.22447917,0.14175446,0.17857429,0.15262137,0.14946013,0.28128418,0.21865406,0.32341625
0.08612714,0.05524539,0.07792679,0.06585255,0.09966797,0.07508987,0.15528067,0.07969635
0.0646237,0.04257609,0.02557438,0.10826683,0.11006372,0.06221476,0.13546061,0.06110646
0.09074655,0.01164665,0.01894012,0.04988448,0.09063192,0.04714185,0.16545652,0.15419894
0.08560654,0.07658029,0.04,0.08893904,0.08902874,0.0265641,0.17109201,0.14081921
0.01764893,0.01242035,0.0425,0.10118553,0.10311963,0.07496931,0.14556788,0.12626139
0.02098337,0.00963163,0.04516667,0.04027734,0.09427757,0.07559595,0.14457152,0.11398447
0.06508441,0.01069796,0.04977068,0.08505008,0.03982994,0.04557904,0.1,0.05207652
0.03391013,0.00916667,0.01142934,0.07845739,0.02829671,0.02981333,0.04691667,0.06277046
0.01655825,0.05,0.05832862,0.06268039,0.06613338,0.0305665,0.02616283,0.07301301
0.01975654,0.0225,0.04558333,0.06552238,0.0725,0.05079375,0.04516591,0.05971556
0.05758333,0.04938339,0.0425,0.105,0.02975,0.02906387,0.08756379,0.0260026
0.01775,0.01488022,0.0125,0.105,0.05721297,0.025,0.065,0.08103164
0.03449746,0.02138183,0.0075,0.09309428,0.09296018,0.04043519,0.07568502,0.08857925
0.05375,0.05539449,0.05,0.16593587,0.12621511,0.06064208,0.07846717,0.15328227
0.08540608,0.12626918,0.12996023,0.29410935,0.28910883,0.27927108,0.15338824,0.2812109
0.06181073,0.16071548,0.26825735,0.3139908,0.40044062,0.39876797,0.34123456,0.24908587
0.19971494,0.13984527,0.32227051,0.19853333,0.33334887,0.22816667,0.57985989,0.30412457
0.126094,0.16,0.21564305,0.27634079,0.28892472,0.31514187,0.42328249,0.40044062
0.14733759,0.24815838,0.2682518,0.11498168,0.25141983,1.13201079,0.30419197,0.45792985
0.15144532,0.158,0.24111867,0.11840243,0.13753712,0.67138,0.22305843,0.37970716
0.1095,0.09866667,0.10429404,0.11839937,0.11694266,0.45713506,0.23354334,0.27975
0.12388047,0.0695,0.16056409,0.08885726,0.12941071,0.1135,0.21992383,0.2196469
0.12830478,0.07825,0.141,0.13539647,0.1025,0.07005789,0.14050497,0.16239623
0.11266798,0.03408333,0.1729494,0.10224638,0.16425376,0.10713484,0.13919958,0.06421095
0.02858333,0.04,0.07457682,0.12458981,0.28953892,0.26031913,0.175,0.1225
0.02983333,0.029,0.1405832,0.23284428,0.121,0.13660522,0.27166304,0.219
0.085,0.023,0.18182771,0.28162955,0.109299,0.16908915,0.16,0.12074157
0.0625,0.02366667,0.12164917,0.1993788,0.03418226,0.32664158,0.18158333,0.16014091
0.07,0.06,0.10581439,0.13260285,0.11378443,0.12428698,0.077,0.2175
0.085,0.11744025,0.142471,0.13166667,0.14734345,0.19422843,0.12575,0.19495654
0.035,0.02785402,0.12809806,0.095,0.13296791,0.14835422,0.23796236,0.09196296
0.066,0.02755176,0.18177716,0.07625,0.20082818,0.15924677,0.15325,0.56839964
0.095,0.13147685,0.32137713,0.28813333,0.27080911,0.23183872,0.20804346,0.43677794
0.1325,0.12162276,0.38572125,0.59066958,0.24409492,0.25456917,0.33449457,0.45481456
0.175,0.18336322,0.26075,0.47745279,0.35363706,0.40677948,0.62299276,1.54565763
0.19881817,0.34963364,0.40226495,0.35434785,1.57878892,0.71967571,0.52294832,2.44035172
0.129,0.46322011,0.2579985,0.31996803,1.19626475,1.18683915,0.27559011,1.52791149
0.13387949,0.47465762,0.16234026,0.2730183,0.84243645,0.20968391,0.1665,0.5611492
0.15971222,0.63289762,0.19370677,0.18576321,0.37127592,0.15762445,0.30976914,1.318
0.28108895,1.22173757,0.25852831,0.19896294,0.20930613,0.17897364,0.28436453,0.54957114
0.23555206,0.52442192,0.5983204,0.21796945,0.18383735,0.25000253,0.20295977,0.52542027
0.26209056,0.14152347,0.72671246,0.24411435,0.40622042,0.3056855,0.21462882,0.1981695
0.25957175,0.17440654,0.22253041,0.28628509,0.41487359,0.28495265,0.24964462,0.27515858
0.20490978,0.19408999,0.19982725,0.35009507,0.28679123,0.34933571,0.19959055,0.24427643
0.20419009,0.22967629,0.20475348,0.35587527,0.23363906,0.25532853,0.25515995,0.23395431
0.13398587,0.22839248,0.14464935,0.26846066,0.20981071,0.21303418,0.24144225,0.20348132
0.14739734,0.19656616,0.14224881,0.30904214,0.1640499,0.24334376,0.29621677,0.24265235
0.15007715,0.18456396,0.0846641,0.26454399,0.18072343,0.20832997,0.24179707,0.2691199
0.06719677,0.08767467,0.02489272,0.12266665,0.11646352,0.10996952,0.11788605,0.0997489
0.03118995,0.02633131,0.04793415,0.1038732,0.06127974,0.17592109,0.1062208,0.1499877
0.01985717,0.01508693,0.02918877,0.05628618,0.05454741,0.15740553,0.11130271,0.13659247
0.02813107,0.0025,0.02673655,0.05203184,0.09034501,0.12,0.08168195,0.08146021
0.03050527,0.03891667,0.01358443,0.17504506,0.02254635,0.15710141,0.03591412,0.06704967
0.00308333,0.005,0.03407614,0.16141079,0.07488458,0.12,0.08529177,0.12336478
0.0474391,0.025,0.06417551,0.17215478,0.0464198,0.117,0.11005705,0.09943834
0.005,0.035,0.005,0.15061959,0.03692956,0.025,0.06562014,0.11852396
0.02075,0.005,0.06064278,0.09317196,0.04699828,0.015,0.05684273,0.03964976
0.06,0.005,0.02914604,0.07159786,0.03264768,0.02027211,0.05957932,0.02109343
0.02783333,0.02141667,0.0125,0.03207062,0.04469256,0.0525,0.03666927,0.02320071
0.06641713,0.055,0.00675,0.04228338,0.03766422,0.15,0.07390284,0.02475
0.03191648,0.04766667,0.0425,0.06307395,0.04673906,0.18317053,0.13721607,0.1175
0.07537782,0.26752859,0.07438978,0.16000522,0.26566471,0.27930197,0.14724714,0.15259916
0.0725,0.14669241,0.15381339,0.30166667,0.2473136,0.49770747,0.33438878,0.25587954
0.0875,0.13494492,0.18961538,0.72685279,0.28384694,0.39986378,0.39090439,0.31875
0.10191815,0.12112138,0.17459032,0.7186943,0.27380776,0.62137794,0.63200014,0.31859376
0.06504863,0.177,0.2012381,0.44527988,0.31542692,0.27304381,0.49231441,0.25661299
0.14427739,0.31339243,0.27497224,0.27562274,0.25316287,0.20773945,0.30024805,0.25725086
0.14809743,0.24633333,0.23822323,0.19975105,0.17525,0.17913363,0.24785221,0.26825198
0.1375,0.17650148,0.2519702,0.11027718,0.03208333,0.15759822,0.14655308,0.23044477
0.09720644,0.1525,0.11294018,0.2347256,0.23181783,0.24330275,0.13795485,0.20628243
0.06808333,0.065,0.058,0.14573306,0.4138584,0.29432536,0.33873815,0.22474303
0.02483333,0.10553723,0.08639633,0.14018814,0.3975,0.19835035,0.3245,0.15781401
0.0275,0.06145212,0.16545635,0.13764281,0.3975,0.16626558,0.33408333,0.26087527
