, Job_ID,W,IDF,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,Electricity_GJ,Overheating_hr,CO2_optimised_kg,CO2_reduction_perc,CO2_reduction_kg,CO2_default_kg,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47
768,CO2_1_Lon_02-05_406,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,1.241051455,1.97518012,134.4423404,-0.363695004,0.49074488899999996,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576741535305556,12.5013035515,12.490393043361111,12.479209191277779,12.468287082444444,12.501296960916667,12.561174213302778,12.6200538251,12.819937242639945,12.913301715494454,12.95065629795534,13.010200006886457,13.079379974074136,13.186339071090833,13.298867486934121,13.293059136111111,13.198805019444444,13.109111730555554,13.072385910121195,13.040766423966112,13.000637952498336,12.416349974647222,12.423151814708334,12.426694544419444,12.42851606701389,12.432429188580556,12.437466259716667,0.0,0.0,0.0,0.0,0.0,0.0
769,CO2_1_Lon_02-05_407,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,24.0,24.0,1.240504718,3.112142373,134.3783501,-0.411118748,0.55473521,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576067821666667,12.502283750083334,12.491103762277778,12.479731566666667,12.468672172111111,12.511353327480556,12.569003434802779,12.628565665622222,12.841255981345222,12.932436719574417,12.9699729380439,13.02995836276186,13.09963064385758,13.207351905641723,13.32064218217867,13.314577277777776,13.219323552777778,12.394159130666667,12.398243149825,13.950734443363888,13.110891495291389,12.416988564341667,12.423847469972223,12.427393935975001,12.429192836158334,12.433108581325,12.438153102397223,0.0,0.0,0.0,0.0,0.0,0.0
770,CO2_1_Lon_02-05_408,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,24.0,24.0,1.240504718,3.112142373,134.3783501,-0.411118748,0.55473521,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576067821666667,12.502283750083334,12.491103762277778,12.479731566666667,12.468672172111111,12.511353327480556,12.569003434802779,12.628565665622222,12.841255981345222,12.932436719574417,12.9699729380439,13.02995836276186,13.09963064385758,13.207351905641723,13.32064218217867,13.314577277777776,13.219323552777778,12.394159130666667,12.398243149825,13.950734443363888,13.110891495291389,12.416988564341667,12.423847469972223,12.427393935975001,12.429192836158334,12.433108581325,12.438153102397223,0.0,0.0,0.0,0.0,0.0,0.0
771,CO2_1_Lon_02-05_409,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,25.0,23.0,25.0,1.239858342,3.3513045530000003,134.3103729,-0.461497224,0.622712442,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576075437916668,12.502382037027777,12.491175052555556,12.479783981722223,12.468710869666667,12.51199460016111,12.569503524524999,12.629110513125,12.842916324806584,12.933896922701496,12.971451129637032,13.03147685516373,13.10119387843938,13.208982150966056,13.322339574092192,13.316257675000001,13.220925138888889,12.394163669980555,12.395974238430556,12.401453248777777,12.409124883872222,13.832018701255556,13.065202227708335,12.428099191705556,12.429453268877777,12.433198867663888,12.438231131794444,0.0,0.0,0.0,0.0,0.0,0.0
772,CO2_1_Lon_02-05_410,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,1.233826455,5.373287787000001,133.6639126,-0.940594156,1.269172714,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.57259947975,12.502841587194444,12.491487700694444,12.480001940083334,12.468861773277778,12.449266854947222,12.426761633616668,12.742833459138888,12.90550318311697,12.970194661927387,13.008152517350752,13.068826172013832,13.139313334639235,13.248399580877694,13.363064492986268,13.356407747222223,13.25913202777778,12.394217306677778,12.410005330594446,12.421355262713888,12.427416303438887,12.430125880458332,12.432928660377778,12.439750993499999,12.448182593847221,12.433459242355555,12.43848095935,0.0,0.0,0.0,0.0,0.0,0.0
773,CO2_1_Lon_02-05_411,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,25.0,25.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,25.0,1.2337437340000001,5.410458058,133.6550378,-0.9471713190000001,1.278047483,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.572556747638888,12.502853816444444,12.491496251222223,12.48000803811111,12.468866117138889,12.449269501144444,12.426762940519446,12.743537130452777,12.906283217613904,12.970846228577726,13.008806940878017,13.069492334549201,13.139993123448034,13.249102050427751,13.36378967193176,13.357122413888888,13.259812119444446,12.394217734458334,12.410195816883334,12.421482002458335,12.427583049016667,12.430270762019445,12.433079433308334,12.42772755683611,12.429516114,12.43343626025,12.4384852758,0.0,0.0,0.0,0.0,0.0,0.0
774,CO2_1_Lon_02-05_412,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,23.0,24.0,24.0,1.231246346,6.976550061,133.3599341,-1.16587506,1.573151189,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.571514176472222,12.502712969638889,12.491387869111112,12.479924834944445,12.468801740861112,12.534159030622222,12.586621620936112,12.656919199930556,12.88239796636689,12.97517903991275,13.01311893132217,13.074006906068506,13.144697029005245,12.385478924958056,12.426992462202502,12.436530859740834,12.4376433242325,12.432923030255555,12.437078629769443,14.253857076572222,13.212118193766111,12.417235973891668,12.425500161447223,12.44274534901111,12.451647900216667,12.433333069888889,12.438347504297223,0.0,0.0,0.0,0.0,0.0,0.0
775,CO2_1_Lon_02-05_413,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,25.0,25.0,1.237730023,3.7041621360000003,134.0885426,-0.625897405,0.844542679,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.574173558416668,12.50221529813889,12.491044614888889,12.479682513444445,12.468631284722223,12.449122455394445,12.426684970755556,12.717807351808334,12.875977728015695,12.945465850118765,12.98326805041374,13.043445037888592,13.113363681092643,13.22153083981039,13.335275524583826,13.328994991666667,13.23303791111111,13.14171657222222,13.10409256940808,12.401952548708334,12.409096278080556,12.4162553458,12.423562759466666,12.427290275413888,12.429107133886111,12.433027470313888,12.438072663272223,0.0,0.0,0.0,0.0,0.0,0.0
776,CO2_1_Lon_02-05_414,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,1.234124647,5.1387221169999995,133.6954057,-0.917254357,1.237679605,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.572365345333333,12.502675879777778,12.49136689925,12.479912729305555,12.468795568916667,12.529856249677776,12.583321987858334,12.649834455533334,12.87587080538425,12.9670938554554,13.004943032502712,13.065663646880974,13.136164639433831,13.245204036219247,13.359812360245813,13.353236163888889,13.256139997222222,12.394164034355557,12.409093086674998,12.420731192219446,12.426584969780555,12.429408983391665,12.432149765877776,12.438948239005555,12.447369801077777,12.433336184352777,12.438358130358333,0.0,0.0,0.0,0.0,0.0,0.0
777,CO2_1_Lon_02-05_415,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,25.0,23.0,25.0,1.239866284,3.347204286,134.3112357,-0.460857797,0.621849645,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576073861194445,12.502380089805555,12.49117363325,12.479782934055557,12.468710093027777,12.511980896647223,12.569492994024998,12.62909917926111,12.84289078015714,12.933873807971457,12.971427832753772,13.031453072347906,13.101169551180806,13.208956968456471,13.322313535916924,13.316231958333335,13.220900594444444,12.394163576397222,12.398657968725,12.401456443580555,12.409124254736112,13.831885340230555,13.065126983425,12.428097131713889,12.4294513442,12.433196961266667,12.438229209122223,0.0,0.0,0.0,0.0,0.0,0.0
778,CO2_1_Lon_02-05_416,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,25.0,25.0,25.0,1.233883598,5.2749689769999994,133.6695932,-0.936384168,1.2634920490000001,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.572301564361112,12.5027309335,12.49140616975,12.479941227666666,12.469398257527779,12.530420746616665,12.584085253652779,12.65135806045,12.8772964965525,12.968834428013183,13.006702318945337,13.06745759220716,13.137997720415827,13.2471004156045,13.361772005679898,13.355169127777778,13.257981022222221,12.394166142266666,12.409604976802779,12.40145073278889,12.40910552003611,12.416508267630556,12.423877202122222,12.427616705702778,12.429422894658334,12.433344663777778,12.438393301830557,0.0,0.0,0.0,0.0,0.0,0.0
779,CO2_1_Lon_02-05_417,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,1.2435131529999999,0.7751435590000001,134.70584,-0.16841329300000002,0.22724525199999998,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.579806173083334,12.500724581972223,12.489980403611112,12.478910152166668,12.46807047913889,12.492578073130558,12.550432497333333,12.60962498902222,12.794007198608638,12.889839413977601,12.926941309476762,12.985927611384618,13.05449231062253,13.160509285950361,13.272097069094388,13.266594052777776,13.173555222222221,13.084077210595806,13.049274664731136,13.018251723230557,12.978885385784446,12.948562125622223,12.922806277972223,12.426868120783334,12.428321399275001,12.432081538338888,12.437100989844444,0.0,0.0,0.0,0.0,0.0,0.0
780,CO2_1_Lon_02-05_418,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,25.0,1.233745825,5.409498892,133.65526409999998,-0.947003588,1.2778211590000002,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.572556747638888,12.502853816444444,12.491496251222223,12.48000803811111,12.469661518444443,12.449271040266668,12.426763331330555,12.7434457185,12.906257277410836,12.970834382614468,13.008795483255469,13.069481099256944,13.139982040836937,13.249090945806167,13.36377853102215,13.357111716666667,13.259802194444443,12.394217743325001,12.41019302366389,12.421480386494444,12.427580788458332,12.430268767758335,12.433077417236113,12.42772758415,12.429516143691666,12.433436290444444,12.438485306336112,0.0,0.0,0.0,0.0,0.0,0.0
781,CO2_1_Lon_02-05_419,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,23.0,24.0,24.0,1.24049919,3.1131894339999997,134.3777457,-0.411566669,0.5553396039999999,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576070148277777,12.502284685805556,12.491104452750001,12.47973208125,12.468672557666666,12.511353635977779,12.569003617872221,12.62856577631111,12.841256051866834,12.93243679467769,12.969973015913581,13.029958443492482,13.099630732900856,13.207351997588498,13.320642282384219,13.314577377777779,13.21932365277778,12.394159180594444,12.395970133736112,13.950493308905555,13.111857688897498,12.416989513311112,12.423848532355557,12.427395012241666,12.42919387766389,12.433109625008333,12.438154155241667,0.0,0.0,0.0,0.0,0.0,0.0
782,CO2_1_Lon_02-05_420,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,25.0,23.0,24.0,25.0,1.240220868,3.312865139,134.3483094,-0.433382151,0.584775907,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576303060027778,12.502447391055556,12.49122357288889,12.479820317388889,12.468738224305556,12.44919930311389,12.426737225847223,12.707136097722223,12.863177843362804,12.934686793636569,12.972408894212277,13.032361517010928,13.102025516530095,13.209785977002527,13.323123610189116,13.317002469444445,13.221617166666666,12.394208986980555,12.396023140408333,13.954359512044444,13.114004837805,12.417099656575001,12.42397067753889,12.42751830891389,12.429313037130555,12.433228949977778,12.438274460063889,0.0,0.0,0.0,0.0,0.0,0.0
783,CO2_1_Lon_02-05_421,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,25.0,25.0,1.23801504,3.492291644,134.1186526,-0.60358267,0.814432719,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.573932434833333,12.502045081,12.490919899666666,12.479590080305556,12.468562472138888,12.516794079269445,12.57324968376111,12.633242668952779,12.853028890200028,12.942952884397807,12.980567759546778,13.040778451044796,13.110704613744364,13.218827750252583,13.332519943830183,13.326302652777777,13.230492797222222,13.139307902777778,13.10178443419975,12.401877603841667,12.40900314751389,12.416145316180556,12.423437609166667,12.427162819388888,12.428983848708334,12.432903879691667,12.437947927877778,0.0,0.0,0.0,0.0,0.0,0.0
784,CO2_1_Lon_02-05_422,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,23.0,24.0,1.239900526,3.318794018,134.3148862,-0.45815234899999996,0.6181991,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576080272416666,12.502365728666668,12.491163252694445,12.479775322361112,12.468704493611112,12.511813563927777,12.56936365943611,12.628958786219446,12.842563223405557,12.933578165193094,12.971129546103715,13.0311482167675,13.100857362076761,13.208633368160806,13.32197852502411,13.315900858333334,13.220584577777778,12.394162941977777,12.398555893427778,12.414292237472225,12.41752105746389,13.826417348641666,13.062332333258333,12.428085797261112,12.42944087891111,12.433186635719444,12.438218798519445,0.0,0.0,0.0,0.0,0.0,0.0
785,CO2_1_Lon_02-05_423,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,1.238032348,3.4868359069999997,134.1205054,-0.602209559,0.812579938,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.573939906,12.502042171916667,12.490917831805556,12.479588584111111,12.468561388972223,12.516729771522222,12.573200083994443,12.633188747352778,12.852901491144973,12.942838734255227,12.980452872948865,13.040661338342083,13.110584973090678,13.218704011996696,13.332392118351182,13.326176580555554,13.230372725,13.139193547222224,13.101674220846833,12.401877440069445,12.409002992716667,12.416145142555555,12.423437401077779,12.42716260535,12.435268508833333,12.432912002502778,12.437947207136112,0.0,0.0,0.0,0.0,0.0,0.0
786,CO2_1_Lon_02-05_424,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,23.0,23.0,23.0,23.0,24.0,25.0,25.0,24.0,24.0,1.229034779,7.566786736,133.13600309999998,-1.331832138,1.7970821940000001,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.569492657944444,12.502965326666667,12.491553649555556,12.480036827583334,12.468876192916667,12.548941965538887,12.597857038969446,12.680363734705557,12.904327834282391,13.001932818820102,13.040156253697685,13.101583693000254,13.172887469619416,13.283227176950001,13.399136240482505,12.400601192275,12.447510812460557,12.393438625219444,12.395744588283334,12.401452485402778,12.409176100144444,12.462400894222222,12.453081235647224,12.455725719769443,12.464087210041667,12.433496138291666,12.438495751891667,0.0,0.0,0.0,0.0,0.0,0.0
787,CO2_1_Lon_02-05_425,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,24.0,23.0,25.0,1.239898498,3.3199764210000002,134.3146585,-0.45832112399999997,0.618426833,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576080834472222,12.502366328277779,12.491163690194444,12.479775645638888,12.468704733472222,12.511817471663889,12.569366656183334,12.628962012841667,12.842570477786555,12.933584733304158,12.97113616545718,13.031154977741041,13.100864275826474,13.208640526274696,13.321985922054358,13.315908172222223,13.220591552777778,12.394162971050001,12.395973632833334,12.416148691497222,12.417554309683334,13.826448005155557,13.062353208227776,12.428086434627778,12.429441475733334,12.433187227225,12.438219395016667,0.0,0.0,0.0,0.0,0.0,0.0
788,CO2_1_Lon_02-05_426,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,1.2435131529999999,0.7751435590000001,134.70584,-0.16841329300000002,0.22724525199999998,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.579806173083334,12.500724581972223,12.489980403611112,12.478910152166668,12.46807047913889,12.492578073130558,12.550432497333333,12.60962498902222,12.794007198608638,12.889839413977601,12.926941309476762,12.985927611384618,13.05449231062253,13.160509285950361,13.272097069094388,13.266594052777776,13.173555222222221,13.084077210595806,13.049274664731136,13.018251723230557,12.978885385784446,12.948562125622223,12.922806277972223,12.426868120783334,12.428321399275001,12.432081538338888,12.437100989844444,0.0,0.0,0.0,0.0,0.0,0.0
789,CO2_1_Lon_02-05_427,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,1.2240572570000001,9.206852579,132.5899326,-1.7365294080000002,2.343152707,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56670354711111,12.502924779333334,12.491504606583334,12.479989011277778,12.468831220055556,12.563588456466668,12.60888201363889,12.703921721323054,12.926380037031501,13.02868691511648,13.067169202416478,13.129120010277193,13.201025440986596,12.385465225406389,12.443404138896668,12.456218607709166,12.453949522738611,12.448335711191667,12.45122204056389,12.45346446318889,12.454658203197223,12.456986327197223,12.45983558575833,12.466671673494444,12.4751256493,12.433428438916668,12.438412247594444,0.0,0.0,0.0,0.0,0.0,0.0
790,CO2_1_Lon_02-05_428,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,24.0,25.0,1.240504718,3.112142373,134.3783501,-0.411118748,0.55473521,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576067821666667,12.502283750083334,12.491103762277778,12.479731566666667,12.468672172111111,12.511353327480556,12.569003434802779,12.628565665622222,12.841255981345222,12.932436719574417,12.9699729380439,13.02995836276186,13.09963064385758,13.207351905641723,13.32064218217867,13.314577277777776,13.219323552777778,12.394159130666667,12.398243149825,13.950734443363888,13.110891495291389,12.416988564341667,12.423847469972223,12.427393935975001,12.429192836158334,12.433108581325,12.438153102397223,0.0,0.0,0.0,0.0,0.0,0.0
791,CO2_1_Lon_02-05_429,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,25.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,25.0,1.241051455,1.97518012,134.4423404,-0.363695004,0.49074488899999996,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576741535305556,12.5013035515,12.490393043361111,12.479209191277779,12.468287082444444,12.501296960916667,12.561174213302778,12.6200538251,12.819937242639945,12.913301715494454,12.95065629795534,13.010200006886457,13.079379974074136,13.186339071090833,13.298867486934121,13.293059136111111,13.198805019444444,13.109111730555554,13.072385910121195,13.040766423966112,13.000637952498336,12.416349974647222,12.423151814708334,12.426694544419444,12.42851606701389,12.432429188580556,12.437466259716667,0.0,0.0,0.0,0.0,0.0,0.0
792,CO2_1_Lon_02-05_430,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,1.241051455,1.97518012,134.4423404,-0.363695004,0.49074488899999996,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576741535305556,12.5013035515,12.490393043361111,12.479209191277779,12.468287082444444,12.501296960916667,12.561174213302778,12.6200538251,12.819937242639945,12.913301715494454,12.95065629795534,13.010200006886457,13.079379974074136,13.186339071090833,13.298867486934121,13.293059136111111,13.198805019444444,13.109111730555554,13.072385910121195,13.040766423966112,13.000637952498336,12.416349974647222,12.423151814708334,12.426694544419444,12.42851606701389,12.432429188580556,12.437466259716667,0.0,0.0,0.0,0.0,0.0,0.0
793,CO2_1_Lon_02-05_431,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,23.0,25.0,23.0,23.0,23.0,23.0,23.0,25.0,24.0,25.0,25.0,1.2336725290000001,5.455870295,133.6473487,-0.9528697629999999,1.285736571,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5725437435,12.502870364805556,12.491508081694445,12.480016639972222,12.469877656583336,12.449275463008334,12.426765663486112,12.743940654205554,12.906825040265671,12.971311196292003,13.00927453952395,13.069968922372626,13.140479992483487,13.249605660605834,13.36431003340499,13.357635627777777,13.260300863888888,12.394218451005555,12.39601577256111,12.431732856236113,12.428526190691667,12.416628563797222,12.423985979555555,12.427724220341666,12.429526274622223,12.433447912141666,12.438497212680556,0.0,0.0,0.0,0.0,0.0,0.0
794,CO2_1_Lon_02-05_432,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,25.0,1.229226443,7.413681391,133.1568064,-1.3164146829999999,1.7762789469999998,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.569389399722223,12.50286932075,12.491484256527778,12.47998592775,12.468838668777778,12.548024132663887,12.597168113413888,12.679026973108332,12.90306005536764,13.000412432037075,13.038618695424244,13.100014626357805,13.171282729714452,13.281565338210278,13.397417222501437,12.400093641184165,12.447179097588613,12.433362695266668,12.437620861225,12.441236797077776,12.44226570606111,12.444535177841667,12.447416032991667,12.427682936641666,12.429451363344445,12.433369432205556,12.438418150666667,0.0,0.0,0.0,0.0,0.0,0.0
795,CO2_1_Lon_02-05_433,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,24.0,24.0,1.238032348,3.4868359069999997,134.1205054,-0.602209559,0.812579938,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.573939906,12.502042171916667,12.490917831805556,12.479588584111111,12.468561388972223,12.516729771522222,12.573200083994443,12.633188747352778,12.852901491144973,12.942838734255227,12.980452872948865,13.040661338342083,13.110584973090678,13.218704011996696,13.332392118351182,13.326176580555554,13.230372725,13.139193547222224,13.101674220846833,12.401877440069445,12.409002992716667,12.416145142555555,12.423437401077779,12.42716260535,12.435268508833333,12.432912002502778,12.437947207136112,0.0,0.0,0.0,0.0,0.0,0.0
796,CO2_1_Lon_02-05_434,0.0,0.0,London.inp,optimised_CoolSP.inp,02-05.inp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,23.0,24.0,23.0,23.0,23.0,23.0,24.0,25.0,25.0,24.0,25.0,1.228563865,7.90334268,133.0860295,-1.3688679430000001,1.8470557490000001,134.93308530000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.569689425972223,12.503165519666666,12.491698301777777,12.480142905416667,12.484961928027777,12.449343500697223,12.4267798499,12.780359787152776,12.950322427045025,13.007420909501793,13.045548031122017,13.106930264340354,13.178240016502468,13.288681094374915,13.404703672827365,12.402262693130554,12.448570139304444,12.393492319730555,12.395803220144444,12.401528604619445,12.409275211002779,12.464424688022222,12.454589150055556,12.427913175733334,12.42966939355,12.433586987622222,12.438637072286111,0.0,0.0,0.0,0.0,0.0,0.0
