timestamp,DSP
20151106 10:00,-0.137
20151106 10:30,-0.137
20151106 11:00,-0.137
20151106 11:30,-0.137
20151106 12:00,-0.137
20151106 12:30,-0.137
20151106 13:00,-0.137
20151106 13:30,-0.137
20151106 14:00,-0.137
20151106 14:30,-0.137
20151106 15:00,-0.137
20151106 15:30,-0.137
20151106 16:00,1
20151106 16:30,1
20151106 17:00,1
20151106 17:30,1
20151106 18:00,1
20151106 18:30,1
20151106 19:00,1
20151106 19:30,1
20151106 20:00,-0.252
20151106 20:30,-0.251
20151106 21:00,-0.251
20151106 21:30,-0.251
20151106 22:00,-0.251
20151106 22:30,-0.251
20151106 23:00,-0.251
20151106 23:30,-0.251
20151107 00:00,-0.251
20151107 00:30,-0.251
20151107 01:00,-0.251
20151107 01:30,-0.251
20151107 02:00,-0.251
20151107 02:30,-0.251
20151107 03:00,-0.251
20151107 03:30,-0.251
20151107 04:00,-0.251
20151107 04:30,-0.251
20151107 05:00,-0.251
20151107 05:30,-0.251
20151107 06:00,-0.251
20151107 06:30,-0.251
20151107 07:00,-0.137
20151107 07:30,-0.137
20151107 08:00,-0.137
20151107 08:30,-0.137
20151107 09:00,-0.137
20151107 09:30,-0.137
20151107 10:00,-0.137
20151107 10:30,-0.137
20151107 11:00,-0.137
20151107 11:30,-0.137
20151107 12:00,-0.137
20151107 12:30,-0.137
20151107 13:00,-0.137
20151107 13:30,-0.137
20151107 14:00,-0.137
20151107 14:30,-0.137
20151107 15:00,-0.137
20151107 15:30,-0.137
20151107 16:00,1
20151107 16:30,1
20151107 17:00,1
20151107 17:30,1
20151107 18:00,1
20151107 18:30,1
20151107 19:00,1
20151107 19:30,1
20151107 20:00,-0.252
20151107 20:30,-0.251
20151107 21:00,-0.251
20151107 21:30,-0.251
20151107 22:00,-0.251
20151107 22:30,-0.251
20151107 23:00,-0.251
20151107 23:30,-0.251
20151108 00:00,-0.251
20151108 00:30,-0.251
20151108 01:00,-0.251
20151108 01:30,-0.251
20151108 02:00,-0.251
20151108 02:30,-0.251
20151108 03:00,-0.251
20151108 03:30,-0.251
20151108 04:00,-0.251
20151108 04:30,-0.251
20151108 05:00,-0.251
20151108 05:30,-0.251
20151108 06:00,-0.251
20151108 06:30,-0.251
20151108 07:00,-0.137
20151108 07:30,-0.137
20151108 08:00,-0.137
20151108 08:30,-0.137
20151108 09:00,-0.137
20151108 09:30,-0.137
20151108 10:00,-0.137
20151108 10:30,-0.137
20151108 11:00,-0.137
20151108 11:30,-0.137
20151108 12:00,-0.137
20151108 12:30,-0.137
20151108 13:00,-0.137
20151108 13:30,-0.137
20151108 14:00,-0.137
20151108 14:30,-0.137
20151108 15:00,-0.137
20151108 15:30,-0.137
20151108 16:00,1
20151108 16:30,1
20151108 17:00,1
20151108 17:30,1
20151108 18:00,1
20151108 18:30,1
20151108 19:00,1
20151108 19:30,1
20151108 20:00,-0.252
20151108 20:30,-0.251
20151108 21:00,-0.251
20151108 21:30,-0.251
20151108 22:00,-0.251
20151108 22:30,-0.251
20151108 23:00,-0.251
20151108 23:30,-0.251
20151109 00:00,-0.251
20151109 00:30,-0.251
20151109 01:00,-0.251
20151109 01:30,-0.251
20151109 02:00,-0.251
20151109 02:30,-0.251
20151109 03:00,-0.251
20151109 03:30,-0.251
20151109 04:00,-0.251
20151109 04:30,-0.251
20151109 05:00,-0.251
20151109 05:30,-0.251
20151109 06:00,-0.251
20151109 06:30,-0.251
20151109 07:00,-0.137
20151109 07:30,-0.137
20151109 08:00,-0.137
20151109 08:30,-0.137
20151109 09:00,-0.137
20151109 09:30,-0.137
20151109 10:00,-0.137
20151109 10:30,-0.137
20151109 11:00,-0.137
20151109 11:30,-0.137
20151109 12:00,-0.137
20151109 12:30,-0.137
20151109 13:00,-0.137
20151109 13:30,-0.137
20151109 14:00,-0.137
20151109 14:30,-0.137
20151109 15:00,-0.137
20151109 15:30,-0.137
20151109 16:00,1
20151109 16:30,1
20151109 17:00,1
20151109 17:30,1
20151109 18:00,1
20151109 18:30,1
20151109 19:00,1
20151109 19:30,1
20151109 20:00,-0.252
20151109 20:30,-0.251
20151109 21:00,-0.251
20151109 21:30,-0.251
20151109 22:00,-0.251
20151109 22:30,-0.251
20151109 23:00,-0.251
20151109 23:30,-0.251
20151110 00:00,-0.251
20151110 00:30,-0.251
20151110 01:00,-0.251
20151110 01:30,-0.251
20151110 02:00,-0.251
20151110 02:30,-0.251
20151110 03:00,-0.251
20151110 03:30,-0.251
20151110 04:00,-0.251
20151110 04:30,-0.251
20151110 05:00,-0.251
20151110 05:30,-0.251
20151110 06:00,-0.251
20151110 06:30,-0.251
20151110 07:00,-0.137
20151110 07:30,-0.137
20151110 08:00,-0.137
20151110 08:30,-0.137
20151110 09:00,-0.137
20151110 09:30,-0.137
20151110 10:00,-0.137
20151110 10:30,-0.137
20151110 11:00,-0.137
20151110 11:30,-0.137
20151110 12:00,-0.137
20151110 12:30,-0.137
20151110 13:00,-0.137
20151110 13:30,-0.137
20151110 14:00,-0.137
20151110 14:30,-0.137
20151110 15:00,-0.137
20151110 15:30,-0.137
20151110 16:00,1
20151110 16:30,1
20151110 17:00,1
20151110 17:30,1
20151110 18:00,1
20151110 18:30,1
20151110 19:00,1
20151110 19:30,1
20151110 20:00,-0.252
20151110 20:30,-0.251
20151110 21:00,-0.251
20151110 21:30,-0.251
20151110 22:00,-0.251
20151110 22:30,-0.251
20151110 23:00,-0.251
20151110 23:30,-0.251
20151111 00:00,-0.251
20151111 00:30,-0.251
20151111 01:00,-0.251
20151111 01:30,-0.251
20151111 02:00,-0.251
20151111 02:30,-0.251
20151111 03:00,-0.251
20151111 03:30,-0.251
20151111 04:00,-0.251
20151111 04:30,-0.251
20151111 05:00,-0.251
20151111 05:30,-0.251
20151111 06:00,-0.251
20151111 06:30,-0.251
20151111 07:00,-0.137
20151111 07:30,-0.137
20151111 08:00,-0.137
20151111 08:30,-0.137
20151111 09:00,-0.137
20151111 09:30,-0.137
20151111 10:00,-0.137
20151111 10:30,-0.137
20151111 11:00,-0.137
20151111 11:30,-0.137
20151111 12:00,-0.137
20151111 12:30,-0.137
20151111 13:00,-0.137
20151111 13:30,-0.137
20151111 14:00,-0.137
20151111 14:30,-0.137
20151111 15:00,-0.137
20151111 15:30,-0.137
20151111 16:00,1
20151111 16:30,1
20151111 17:00,1
20151111 17:30,1
20151111 18:00,1
20151111 18:30,1
20151111 19:00,1
20151111 19:30,1
20151111 20:00,-0.252
20151111 20:30,-0.251
20151111 21:00,-0.251
20151111 21:30,-0.251
20151111 22:00,-0.251
20151111 22:30,-0.251
20151111 23:00,-0.251
20151111 23:30,-0.251
20151112 00:00,-0.251
20151112 00:30,-0.251
20151112 01:00,-0.251
20151112 01:30,-0.251
20151112 02:00,-0.251
20151112 02:30,-0.251
20151112 03:00,-0.251
20151112 03:30,-0.251
20151112 04:00,-0.251
20151112 04:30,-0.251
20151112 05:00,-0.251
20151112 05:30,-0.251
20151112 06:00,-0.251
20151112 06:30,-0.251
20151112 07:00,-0.137
20151112 07:30,-0.137
20151112 08:00,-0.137
20151112 08:30,-0.137
20151112 09:00,-0.137
20151112 09:30,-0.137
20151112 10:00,-0.137
20151112 10:30,-0.137
20151112 11:00,-0.137
20151112 11:30,-0.137
20151112 12:00,-0.137
20151112 12:30,-0.137
20151112 13:00,-0.137
20151112 13:30,-0.137
20151112 14:00,-0.137
20151112 14:30,-0.137
20151112 15:00,-0.137
20151112 15:30,-0.137
20151112 16:00,1
20151112 16:30,1
20151112 17:00,1
20151112 17:30,1
20151112 18:00,1
20151112 18:30,1
20151112 19:00,1
20151112 19:30,1
20151112 20:00,-0.252
20151112 20:30,-0.251
20151112 21:00,-0.251
20151112 21:30,-0.251
20151112 22:00,-0.251
20151112 22:30,-0.251
20151112 23:00,-0.251
20151112 23:30,-0.251
20151113 00:00,-0.251
20151113 00:30,-0.251
20151113 01:00,-0.251
20151113 01:30,-0.251
20151113 02:00,-0.251
20151113 02:30,-0.251
20151113 03:00,-0.251
20151113 03:30,-0.251
20151113 04:00,-0.251
20151113 04:30,-0.251
20151113 05:00,-0.251
20151113 05:30,-0.251
20151113 06:00,-0.251
20151113 06:30,-0.251
20151113 07:00,-0.137
20151113 07:30,-0.137
20151113 08:00,-0.137
20151113 08:30,-0.137
20151113 09:00,-0.137
20151113 09:30,-0.137
20151113 10:00,-0.137
20151113 10:30,-0.137
20151113 11:00,-0.137
20151113 11:30,-0.137
20151113 12:00,-0.137
20151113 12:30,-0.137
20151113 13:00,-0.137
20151113 13:30,-0.137
20151113 14:00,-0.137
20151113 14:30,-0.137
20151113 15:00,-0.137
20151113 15:30,-0.137
20151113 16:00,1
20151113 16:30,1
20151113 17:00,1
20151113 17:30,1
20151113 18:00,1
20151113 18:30,1
20151113 19:00,1
20151113 19:30,1
20151113 20:00,-0.252
20151113 20:30,-0.251
20151113 21:00,-0.251
20151113 21:30,-0.251
20151113 22:00,-0.251
20151113 22:30,-0.251
20151113 23:00,-0.251
20151113 23:30,-0.251
20151114 00:00,-0.251
20151114 00:30,-0.251
20151114 01:00,-0.251
20151114 01:30,-0.251
20151114 02:00,-0.251
20151114 02:30,-0.251
20151114 03:00,-0.251
20151114 03:30,-0.251
20151114 04:00,-0.251
20151114 04:30,-0.251
20151114 05:00,-0.251
20151114 05:30,-0.251
20151114 06:00,-0.251
20151114 06:30,-0.251
20151114 07:00,-0.137
20151114 07:30,-0.137
20151114 08:00,-0.137
20151114 08:30,-0.137
20151114 09:00,-0.137
20151114 09:30,-0.137
20151114 10:00,-0.137
20151114 10:30,-0.137
20151114 11:00,-0.137
20151114 11:30,-0.137
20151114 12:00,-0.137
20151114 12:30,-0.137
20151114 13:00,-0.137
20151114 13:30,-0.137
20151114 14:00,-0.137
20151114 14:30,-0.137
20151114 15:00,-0.137
20151114 15:30,-0.137
20151114 16:00,1
20151114 16:30,1
20151114 17:00,1
20151114 17:30,1
20151114 18:00,1
20151114 18:30,1
20151114 19:00,1
20151114 19:30,1
20151114 20:00,-0.252
20151114 20:30,-0.251
20151114 21:00,-0.251
20151114 21:30,-0.251
20151114 22:00,-0.251
20151114 22:30,-0.251
20151114 23:00,-0.251
20151114 23:30,-0.251
20151115 00:00,-0.251
20151115 00:30,-0.251
20151115 01:00,-0.251
20151115 01:30,-0.251
20151115 02:00,-0.251
20151115 02:30,-0.251
20151115 03:00,-0.251
20151115 03:30,-0.251
20151115 04:00,-0.251
20151115 04:30,-0.251
20151115 05:00,-0.251
20151115 05:30,-0.251
20151115 06:00,-0.251
20151115 06:30,-0.251
20151115 07:00,-0.137
20151115 07:30,-0.137
20151115 08:00,-0.137
20151115 08:30,-0.137
20151115 09:00,-0.137
20151115 09:30,-0.137
20151115 10:00,-0.137
20151115 10:30,-0.137
20151115 11:00,-0.137
20151115 11:30,-0.137
20151115 12:00,-0.137
20151115 12:30,-0.137
20151115 13:00,-0.137
20151115 13:30,-0.137
20151115 14:00,-0.137
20151115 14:30,-0.137
20151115 15:00,-0.137
20151115 15:30,-0.137
20151115 16:00,1
20151115 16:30,1
20151115 17:00,1
20151115 17:30,1
20151115 18:00,1
20151115 18:30,1
20151115 19:00,1
20151115 19:30,1
20151115 20:00,-0.252
20151115 20:30,-0.251
20151115 21:00,-0.251
20151115 21:30,-0.251
20151115 22:00,-0.251
20151115 22:30,-0.251
20151115 23:00,-0.251
20151115 23:30,-0.251
20151116 00:00,-0.251
20151116 00:30,-0.251
20151116 01:00,-0.251
20151116 01:30,-0.251
20151116 02:00,-0.251
20151116 02:30,-0.251
20151116 03:00,-0.251
20151116 03:30,-0.251
20151116 04:00,-0.251
20151116 04:30,-0.251
20151116 05:00,-0.251
20151116 05:30,-0.251
20151116 06:00,-0.251
20151116 06:30,-0.251
20151116 07:00,-0.137
20151116 07:30,-0.137
20151116 08:00,-0.137
20151116 08:30,-0.137
20151116 09:00,-0.137
20151116 09:30,-0.137
20151116 10:00,-0.137
20151116 10:30,-0.137
20151116 11:00,-0.137
20151116 11:30,-0.137
20151116 12:00,-0.137
20151116 12:30,-0.137
20151116 13:00,-0.137
20151116 13:30,-0.137
20151116 14:00,-0.137
20151116 14:30,-0.137
20151116 15:00,-0.137
20151116 15:30,-0.137
20151116 16:00,1
20151116 16:30,1
20151116 17:00,1
20151116 17:30,1
20151116 18:00,1
20151116 18:30,1
20151116 19:00,1
20151116 19:30,1
20151116 20:00,-0.252
20151116 20:30,-0.251
20151116 21:00,-0.251
20151116 21:30,-0.251
20151116 22:00,-0.251
20151116 22:30,-0.251
20151116 23:00,-0.251
20151116 23:30,-0.251
20151117 00:00,-0.251
20151117 00:30,-0.251
20151117 01:00,-0.251
20151117 01:30,-0.251
20151117 02:00,-0.251
20151117 02:30,-0.251
20151117 03:00,-0.251
20151117 03:30,-0.251
20151117 04:00,-0.251
20151117 04:30,-0.251
20151117 05:00,-0.251
20151117 05:30,-0.251
20151117 06:00,-0.251
20151117 06:30,-0.251
20151117 07:00,-0.137
20151117 07:30,-0.137
20151117 08:00,-0.137
20151117 08:30,-0.137
20151117 09:00,-0.137
20151117 09:30,-0.137
20151117 10:00,-0.137
20151117 10:30,-0.137
20151117 11:00,-0.137
20151117 11:30,-0.137
20151117 12:00,-0.137
20151117 12:30,-0.137
20151117 13:00,-0.137
20151117 13:30,-0.137
20151117 14:00,-0.137
20151117 14:30,-0.137
20151117 15:00,-0.137
20151117 15:30,-0.137
20151117 16:00,1
20151117 16:30,1
20151117 17:00,1
20151117 17:30,1
20151117 18:00,1
20151117 18:30,1
20151117 19:00,1
20151117 19:30,1
20151117 20:00,-0.252
20151117 20:30,-0.251
20151117 21:00,-0.251
20151117 21:30,-0.251
20151117 22:00,-0.251
20151117 22:30,-0.251
20151117 23:00,-0.251
20151117 23:30,-0.251
20151118 00:00,-0.251
20151118 00:30,-0.251
20151118 01:00,-0.251
20151118 01:30,-0.251
20151118 02:00,-0.251
20151118 02:30,-0.251
20151118 03:00,-0.251
20151118 03:30,-0.251
20151118 04:00,-0.251
20151118 04:30,-0.251
20151118 05:00,-0.251
20151118 05:30,-0.251
20151118 06:00,-0.251
20151118 06:30,-0.251
20151118 07:00,-0.137
20151118 07:30,-0.137
20151118 08:00,-0.137
20151118 08:30,-0.137
20151118 09:00,-0.137
20151118 09:30,-0.137
20151118 10:00,-0.137
20151118 10:30,-0.137
20151118 11:00,-0.137
20151118 11:30,-0.137
20151118 12:00,-0.137
20151118 12:30,-0.137
20151118 13:00,-0.137
20151118 13:30,-0.137
20151118 14:00,-0.137
20151118 14:30,-0.137
20151118 15:00,-0.137
20151118 15:30,-0.137
20151118 16:00,1
20151118 16:30,1
20151118 17:00,1
20151118 17:30,1
20151118 18:00,1
20151118 18:30,1
20151118 19:00,1
20151118 19:30,1
20151118 20:00,-0.252
20151118 20:30,-0.251
20151118 21:00,-0.251
20151118 21:30,-0.251
20151118 22:00,-0.251
20151118 22:30,-0.251
20151118 23:00,-0.251
20151118 23:30,-0.251
20151119 00:00,-0.251
20151119 00:30,-0.251
20151119 01:00,-0.251
20151119 01:30,-0.251
20151119 02:00,-0.251
20151119 02:30,-0.251
20151119 03:00,-0.251
20151119 03:30,-0.251
20151119 04:00,-0.251
20151119 04:30,-0.251
20151119 05:00,-0.251
20151119 05:30,-0.251
20151119 06:00,-0.251
20151119 06:30,-0.251
20151119 07:00,-0.137
20151119 07:30,-0.137
20151119 08:00,-0.137
20151119 08:30,-0.137
20151119 09:00,-0.137
20151119 09:30,-0.137
20151119 10:00,-0.137
20151119 10:30,-0.137
20151119 11:00,-0.137
20151119 11:30,-0.137
20151119 12:00,-0.137
20151119 12:30,-0.137
20151119 13:00,-0.137
20151119 13:30,-0.137
20151119 14:00,-0.137
20151119 14:30,-0.137
20151119 15:00,-0.137
20151119 15:30,-0.137
20151119 16:00,1
20151119 16:30,1
20151119 17:00,1
20151119 17:30,1
20151119 18:00,1
20151119 18:30,1
20151119 19:00,1
20151119 19:30,1
20151119 20:00,-0.252
20151119 20:30,-0.251
20151119 21:00,-0.251
20151119 21:30,-0.251
20151119 22:00,-0.251
20151119 22:30,-0.251
20151119 23:00,-0.251
20151119 23:30,-0.251
20151120 00:00,-0.251
20151120 00:30,-0.251
20151120 01:00,-0.251
20151120 01:30,-0.251
20151120 02:00,-0.251
20151120 02:30,-0.251
20151120 03:00,-0.251
20151120 03:30,-0.251
20151120 04:00,-0.251
20151120 04:30,-0.251
20151120 05:00,-0.251
20151120 05:30,-0.251
20151120 06:00,-0.251
20151120 06:30,-0.251
20151120 07:00,-0.137
20151120 07:30,-0.137
20151120 08:00,-0.137
20151120 08:30,-0.137
20151120 09:00,-0.137
20151120 09:30,-0.137
20151120 10:00,-0.137
20151120 10:30,-0.137
20151120 11:00,-0.137
20151120 11:30,-0.137
20151120 12:00,-0.137
20151120 12:30,-0.137
20151120 13:00,-0.137
20151120 13:30,-0.137
20151120 14:00,-0.137
20151120 14:30,-0.137
20151120 15:00,-0.137
20151120 15:30,-0.137
20151120 16:00,1
20151120 16:30,1
20151120 17:00,1
20151120 17:30,1
20151120 18:00,1
20151120 18:30,1
20151120 19:00,1
20151120 19:30,1
20151120 20:00,-0.252
20151120 20:30,-0.251
20151120 21:00,-0.251
20151120 21:30,-0.251
20151120 22:00,-0.251
20151120 22:30,-0.251
20151120 23:00,-0.251
20151120 23:30,-0.251
20151121 00:00,-0.251
20151121 00:30,-0.251
20151121 01:00,-0.251
20151121 01:30,-0.251
20151121 02:00,-0.251
20151121 02:30,-0.251
20151121 03:00,-0.251
20151121 03:30,-0.251
20151121 04:00,-0.251
20151121 04:30,-0.251
20151121 05:00,-0.251
20151121 05:30,-0.251
20151121 06:00,-0.251
20151121 06:30,-0.251
20151121 07:00,-0.137
20151121 07:30,-0.137
20151121 08:00,-0.137
20151121 08:30,-0.137
20151121 09:00,-0.137
20151121 09:30,-0.137
20151121 10:00,-0.137
20151121 10:30,-0.137
20151121 11:00,-0.137
20151121 11:30,-0.137
20151121 12:00,-0.137
20151121 12:30,-0.137
20151121 13:00,-0.137
20151121 13:30,-0.137
20151121 14:00,-0.137
20151121 14:30,-0.137
20151121 15:00,-0.137
20151121 15:30,-0.137
20151121 16:00,1
20151121 16:30,1
20151121 17:00,1
20151121 17:30,1
20151121 18:00,1
20151121 18:30,1
20151121 19:00,1
20151121 19:30,1
20151121 20:00,-0.252
20151121 20:30,-0.251
20151121 21:00,-0.251
20151121 21:30,-0.251
20151121 22:00,-0.251
20151121 22:30,-0.251
20151121 23:00,-0.251
20151121 23:30,-0.251
20151122 00:00,-0.251
20151122 00:30,-0.251
20151122 01:00,-0.251
20151122 01:30,-0.251
20151122 02:00,-0.251
20151122 02:30,-0.251
20151122 03:00,-0.251
20151122 03:30,-0.251
20151122 04:00,-0.251
20151122 04:30,-0.251
20151122 05:00,-0.251
20151122 05:30,-0.251
20151122 06:00,-0.251
20151122 06:30,-0.251
20151122 07:00,-0.137
20151122 07:30,-0.137
20151122 08:00,-0.137
20151122 08:30,-0.137
20151122 09:00,-0.137
20151122 09:30,-0.137
20151122 10:00,-0.137
20151122 10:30,-0.137
20151122 11:00,-0.137
20151122 11:30,-0.137
20151122 12:00,-0.137
20151122 12:30,-0.137
20151122 13:00,-0.137
20151122 13:30,-0.137
20151122 14:00,-0.137
20151122 14:30,-0.137
20151122 15:00,-0.137
20151122 15:30,-0.137
20151122 16:00,1
20151122 16:30,1
20151122 17:00,1
20151122 17:30,1
20151122 18:00,1
20151122 18:30,1
20151122 19:00,1
20151122 19:30,1
20151122 20:00,-0.252
20151122 20:30,-0.251
20151122 21:00,-0.251
20151122 21:30,-0.251
20151122 22:00,-0.251
20151122 22:30,-0.251
20151122 23:00,-0.251
20151122 23:30,-0.251
20151123 00:00,-0.251
20151123 00:30,-0.251
20151123 01:00,-0.251
20151123 01:30,-0.251
20151123 02:00,-0.251
20151123 02:30,-0.251
20151123 03:00,-0.251
20151123 03:30,-0.251
20151123 04:00,-0.251
20151123 04:30,-0.251
20151123 05:00,-0.251
20151123 05:30,-0.251
20151123 06:00,-0.251
20151123 06:30,-0.251
20151123 07:00,-0.137
20151123 07:30,-0.137
20151123 08:00,-0.137
20151123 08:30,-0.137
20151123 09:00,-0.137
20151123 09:30,-0.137
20151123 10:00,-0.137
20151123 10:30,-0.137
20151123 11:00,-0.137
20151123 11:30,-0.137
20151123 12:00,-0.137
20151123 12:30,-0.137
20151123 13:00,-0.137
20151123 13:30,-0.137
20151123 14:00,-0.137
20151123 14:30,-0.137
20151123 15:00,-0.137
20151123 15:30,-0.137
20151123 16:00,1
20151123 16:30,1
20151123 17:00,1
20151123 17:30,1
20151123 18:00,1
20151123 18:30,1
20151123 19:00,1
20151123 19:30,1
20151123 20:00,-0.252
20151123 20:30,-0.251
20151123 21:00,-0.251
20151123 21:30,-0.251
20151123 22:00,-0.251
20151123 22:30,-0.251
20151123 23:00,-0.251
20151123 23:30,-0.251
20151124 00:00,-0.251
20151124 00:30,-0.251
20151124 01:00,-0.251
20151124 01:30,-0.251
20151124 02:00,-0.251
20151124 02:30,-0.251
20151124 03:00,-0.251
20151124 03:30,-0.251
20151124 04:00,-0.251
20151124 04:30,-0.251
20151124 05:00,-0.251
20151124 05:30,-0.251
20151124 06:00,-0.251
20151124 06:30,-0.251
20151124 07:00,-0.137
20151124 07:30,-0.137
20151124 08:00,-0.137
20151124 08:30,-0.137
20151124 09:00,-0.137
20151124 09:30,-0.137
20151124 10:00,-0.137
20151124 10:30,-0.137
20151124 11:00,-0.137
20151124 11:30,-0.137
20151124 12:00,-0.137
20151124 12:30,-0.137
20151124 13:00,-0.137
20151124 13:30,-0.137
20151124 14:00,-0.137
20151124 14:30,-0.137
20151124 15:00,-0.137
20151124 15:30,-0.137
20151124 16:00,1
20151124 16:30,1
20151124 17:00,1
20151124 17:30,1
20151124 18:00,1
20151124 18:30,1
20151124 19:00,1
20151124 19:30,1
20151124 20:00,-0.252
20151124 20:30,-0.251
20151124 21:00,-0.251
20151124 21:30,-0.251
20151124 22:00,-0.251
20151124 22:30,-0.251
20151124 23:00,-0.251
20151124 23:30,-0.251
20151125 00:00,-0.251
20151125 00:30,-0.251
20151125 01:00,-0.251
20151125 01:30,-0.251
20151125 02:00,-0.251
20151125 02:30,-0.251
20151125 03:00,-0.251
20151125 03:30,-0.251
20151125 04:00,-0.251
20151125 04:30,-0.251
20151125 05:00,-0.251
20151125 05:30,-0.251
20151125 06:00,-0.251
20151125 06:30,-0.251
20151125 07:00,-0.137
20151125 07:30,-0.137
20151125 08:00,-0.137
20151125 08:30,-0.137
20151125 09:00,-0.137
20151125 09:30,-0.137
20151125 10:00,-0.137
20151125 10:30,-0.137
20151125 11:00,-0.137
20151125 11:30,-0.137
20151125 12:00,-0.137
20151125 12:30,-0.137
20151125 13:00,-0.137
20151125 13:30,-0.137
20151125 14:00,-0.137
20151125 14:30,-0.137
20151125 15:00,-0.137
20151125 15:30,-0.137
20151125 16:00,1
20151125 16:30,1
20151125 17:00,1
20151125 17:30,1
20151125 18:00,1
20151125 18:30,1
20151125 19:00,1
20151125 19:30,1
20151125 20:00,-0.252
20151125 20:30,-0.251
20151125 21:00,-0.251
20151125 21:30,-0.251
20151125 22:00,-0.251
20151125 22:30,-0.251
20151125 23:00,-0.251
20151125 23:30,-0.251
20151126 00:00,-0.251
20151126 00:30,-0.251
20151126 01:00,-0.251
20151126 01:30,-0.251
20151126 02:00,-0.251
20151126 02:30,-0.251
20151126 03:00,-0.251
20151126 03:30,-0.251
20151126 04:00,-0.251
20151126 04:30,-0.251
20151126 05:00,-0.251
20151126 05:30,-0.251
20151126 06:00,-0.251
20151126 06:30,-0.251
20151126 07:00,-0.137
20151126 07:30,-0.137
20151126 08:00,-0.137
20151126 08:30,-0.137
20151126 09:00,-0.137
20151126 09:30,-0.137
20151126 10:00,-0.137
20151126 10:30,-0.137
20151126 11:00,-0.137
20151126 11:30,-0.137
20151126 12:00,-0.137
20151126 12:30,-0.137
20151126 13:00,-0.137
20151126 13:30,-0.137
20151126 14:00,-0.137
20151126 14:30,-0.137
20151126 15:00,-0.137
20151126 15:30,-0.137
20151126 16:00,1
20151126 16:30,1
20151126 17:00,1
20151126 17:30,1
20151126 18:00,1
20151126 18:30,1
20151126 19:00,1
20151126 19:30,1
20151126 20:00,-0.252
20151126 20:30,-0.251
20151126 21:00,-0.251
20151126 21:30,-0.251
20151126 22:00,-0.251
20151126 22:30,-0.251
20151126 23:00,-0.251
20151126 23:30,-0.251
20151127 00:00,-0.251
20151127 00:30,-0.251
20151127 01:00,-0.251
20151127 01:30,-0.251
20151127 02:00,-0.251
20151127 02:30,-0.251
20151127 03:00,-0.251
20151127 03:30,-0.251
20151127 04:00,-0.251
20151127 04:30,-0.251
20151127 05:00,-0.251
20151127 05:30,-0.251
20151127 06:00,-0.251
20151127 06:30,-0.251
20151127 07:00,-0.137
20151127 07:30,-0.137
20151127 08:00,-0.137
20151127 08:30,-0.137
20151127 09:00,-0.137
20151127 09:30,-0.137
20151127 10:00,-0.137
20151127 10:30,-0.137
20151127 11:00,-0.137
20151127 11:30,-0.137
20151127 12:00,-0.137
20151127 12:30,-0.137
20151127 13:00,-0.137
20151127 13:30,-0.137
20151127 14:00,-0.137
20151127 14:30,-0.137
20151127 15:00,-0.137
20151127 15:30,-0.137
20151127 16:00,1
20151127 16:30,1
20151127 17:00,1
20151127 17:30,1
20151127 18:00,1
20151127 18:30,1
20151127 19:00,1
20151127 19:30,1
20151127 20:00,-0.252
20151127 20:30,-0.251
20151127 21:00,-0.251
20151127 21:30,-0.251
20151127 22:00,-0.251
20151127 22:30,-0.251
20151127 23:00,-0.251
20151127 23:30,-0.251
20151128 00:00,-0.251
20151128 00:30,-0.251
20151128 01:00,-0.251
20151128 01:30,-0.251
20151128 02:00,-0.251
20151128 02:30,-0.251
20151128 03:00,-0.251
20151128 03:30,-0.251
20151128 04:00,-0.251
20151128 04:30,-0.251
20151128 05:00,-0.251
20151128 05:30,-0.251
20151128 06:00,-0.251
20151128 06:30,-0.251
20151128 07:00,-0.137
20151128 07:30,-0.137
20151128 08:00,-0.137
20151128 08:30,-0.137
20151128 09:00,-0.137
20151128 09:30,-0.137
20151128 10:00,-0.137
20151128 10:30,-0.137
20151128 11:00,-0.137
20151128 11:30,-0.137
20151128 12:00,-0.137
20151128 12:30,-0.137
20151128 13:00,-0.137
20151128 13:30,-0.137
20151128 14:00,-0.137
20151128 14:30,-0.137
20151128 15:00,-0.137
20151128 15:30,-0.137
20151128 16:00,1
20151128 16:30,1
20151128 17:00,1
20151128 17:30,1
20151128 18:00,1
20151128 18:30,1
20151128 19:00,1
20151128 19:30,1
20151128 20:00,-0.252
20151128 20:30,-0.251
20151128 21:00,-0.251
20151128 21:30,-0.251
20151128 22:00,-0.251
20151128 22:30,-0.251
20151128 23:00,-0.251
20151128 23:30,-0.251
20151129 00:00,-0.251
20151129 00:30,-0.251
20151129 01:00,-0.251
20151129 01:30,-0.251
20151129 02:00,-0.251
20151129 02:30,-0.251
20151129 03:00,-0.251
20151129 03:30,-0.251
20151129 04:00,-0.251
20151129 04:30,-0.251
20151129 05:00,-0.251
20151129 05:30,-0.251
20151129 06:00,-0.251
20151129 06:30,-0.251
20151129 07:00,-0.137
20151129 07:30,-0.137
20151129 08:00,-0.137
20151129 08:30,-0.137
20151129 09:00,-0.137
20151129 09:30,-0.137
20151129 10:00,-0.137
20151129 10:30,-0.137
20151129 11:00,-0.137
20151129 11:30,-0.137
20151129 12:00,-0.137
20151129 12:30,-0.137
20151129 13:00,-0.137
20151129 13:30,-0.137
20151129 14:00,-0.137
20151129 14:30,-0.137
20151129 15:00,-0.137
20151129 15:30,-0.137
20151129 16:00,1
20151129 16:30,1
20151129 17:00,1
