15/09/2019 12:00,3305,WMO,SYNOP,1,1171,1011,4,6,20,5,NA,NA,NA,8,NA,NA,NA,NA,20,NA,1025.1,8,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,12.6,13.3,90.9,999.1,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,15/09/2019 11:52,0,NA,NA
15/09/2019 13:00,3305,WMO,SYNOP,1,1171,1011,4,6,80,5,NA,NA,NA,8,NA,NA,NA,NA,10,NA,1024.7,8,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,13.3,13.6,95.4,998.7,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,15/09/2019 12:52,0,NA,NA
15/09/2019 14:00,3305,WMO,SYNOP,1,1171,1011,4,6,230,14,NA,NA,NA,8,NA,NA,NA,NA,20,NA,1024,1,NA,18,7,NA,42,NA,NA,NA,NA,NA,NA,NA,16.2,14.4,15.2,89.4,998.2,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,15/09/2019 13:52,0,NA,NA
15/09/2019 15:00,3305,WMO,SYNOP,1,1171,1011,4,6,240,11,NA,NA,NA,7,NA,NA,NA,NA,30,NA,1023.6,7,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,14.1,14.8,89.2,997.8,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,15/09/2019 14:52,0,NA,NA
15/09/2019 16:00,3305,WMO,SYNOP,1,1171,1011,4,6,230,12,NA,NA,NA,8,NA,NA,NA,NA,30,NA,1023.3,8,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,14.4,14.9,93.5,997.5,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,15/09/2019 15:52,0,NA,NA
15/09/2019 17:00,3305,WMO,SYNOP,1,1171,1011,4,6,230,12,NA,NA,NA,7,NA,NA,NA,NA,30,NA,1022.9,7,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,14.3,14.7,94.4,997.1,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,15/09/2019 16:52,0,NA,NA
15/09/2019 18:00,3305,WMO,SYNOP,1,1171,1011,4,6,220,14,NA,NA,NA,8,NA,NA,NA,NA,30,NA,1022.8,6,NA,39,6,NA,60,NA,NA,NA,NA,NA,NA,NA,15,13.9,14.4,93.3,997,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,15/09/2019 17:52,0,NA,NA
15/09/2019 19:00,3305,WMO,SYNOP,1,1171,1011,4,6,220,15,NA,NA,NA,8,NA,NA,NA,NA,30,NA,1022.6,7,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,13.8,14.2,93.3,996.8,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,15/09/2019 18:52,0,NA,NA
15/09/2019 20:00,3305,WMO,SYNOP,1,1171,1011,4,6,220,13,NA,NA,NA,8,NA,NA,NA,NA,30,NA,1022.5,5,NA,39,4,NA,66,NA,NA,NA,NA,NA,NA,NA,15,13.9,14.4,93.3,996.6,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,15/09/2019 19:52,0,NA,NA
15/09/2019 21:00,3305,WMO,SYNOP,1,1171,1011,4,6,220,11,NA,NA,NA,8,NA,NA,NA,NA,30,NA,1022.6,6,NA,36,5,NA,63,NA,NA,NA,NA,NA,NA,NA,15.1,14,14.5,93.4,996.8,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,15/09/2019 20:55,0,NA,NA
15/09/2019 22:00,3305,WMO,SYNOP,1,1171,1011,4,6,230,9,NA,NA,NA,8,NA,NA,NA,NA,30,NA,1022.6,4,NA,30,7,NA,66,NA,NA,NA,NA,NA,NA,NA,15,14,14.4,93.3,996.8,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,15/09/2019 21:51,0,NA,NA
15/09/2019 23:00,3305,WMO,SYNOP,1,1171,1011,4,6,240,9,NA,NA,NA,8,NA,NA,NA,NA,30,NA,1022.5,1,NA,30,5,NA,63,6,NA,102,NA,NA,NA,NA,14.8,13.9,14.3,94.4,996.6,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,6,NA,6,6,NA,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,15/09/2019 22:52,0,NA,NA
16/09/2019 00:00,3305,WMO,SYNOP,1,1171,1011,4,6,240,4,NA,NA,NA,8,NA,NA,NA,NA,30,NA,1022.5,1,NA,33,7,NA,57,NA,NA,NA,NA,NA,NA,NA,14.5,13.9,14.2,96.5,996.6,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,15/09/2019 23:52,0,NA,NA
16/09/2019 01:00,3305,WMO,SYNOP,1,1171,1011,4,6,50,7,NA,NA,NA,8,NA,NA,NA,NA,20,NA,1022.5,3,NA,27,7,NA,42,NA,NA,NA,NA,NA,NA,NA,12.3,12,12.1,97.6,996.4,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 00:52,0,NA,NA
16/09/2019 02:00,3305,WMO,SYNOP,1,1171,1011,4,6,40,8,NA,NA,NA,8,NA,NA,NA,NA,10,NA,1022.6,6,NA,15,6,NA,36,NA,NA,NA,NA,NA,NA,NA,11.9,11.7,11.8,98.8,996.5,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 01:52,0,NA,NA
16/09/2019 03:00,3305,WMO,SYNOP,1,1171,1011,4,6,60,7,NA,NA,NA,7,NA,NA,NA,NA,20,NA,1022.2,7,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,11.7,11.8,97.6,996.1,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 02:52,0,NA,NA
16/09/2019 04:00,3305,WMO,SYNOP,1,1171,1011,4,6,70,7,NA,NA,NA,8,NA,NA,NA,NA,20,NA,1021.9,8,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,11.6,11.7,97.5,995.8,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 03:52,0,NA,NA
16/09/2019 05:00,3305,WMO,SYNOP,1,1171,1011,4,6,80,6,NA,NA,NA,8,NA,NA,NA,NA,10,NA,1022,8,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,11.4,11.6,97.5,995.9,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 04:52,0,NA,NA
16/09/2019 06:00,3305,WMO,SYNOP,1,1171,1011,4,6,60,5,NA,NA,NA,7,NA,NA,NA,NA,20,NA,1022.2,7,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,11.4,11.5,98.8,996.1,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 05:52,0,NA,NA
16/09/2019 07:00,3305,WMO,SYNOP,1,1171,1011,4,6,90,8,NA,NA,NA,8,NA,NA,NA,NA,10,NA,1022.6,8,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,11,11.1,98.7,996.4,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 06:52,0,NA,NA
16/09/2019 08:00,3305,WMO,SYNOP,1,1171,1011,4,6,90,7,NA,NA,NA,8,NA,NA,NA,NA,10,NA,1023.1,8,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,11.2,11.3,97.5,997,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 07:52,0,NA,NA
16/09/2019 09:00,3305,WMO,SYNOP,1,1171,1011,4,6,100,9,NA,NA,NA,8,NA,NA,NA,NA,10,NA,1023.5,1,NA,15,8,NA,21,NA,NA,NA,NA,NA,NA,NA,11.7,11.1,11.4,96.2,997.3,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 08:54,0,NA,NA
16/09/2019 10:00,3305,WMO,SYNOP,1,1171,1011,4,6,90,7,NA,NA,NA,8,NA,NA,NA,NA,20,NA,1023.7,8,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,11.6,12,93.9,997.7,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 09:53,0,NA,NA
16/09/2019 11:00,3305,WMO,SYNOP,1,1171,1011,4,6,80,6,NA,NA,NA,8,NA,NA,NA,NA,20,NA,1024,8,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,11.5,12.2,89.4,998,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 10:52,0,NA,NA
16/09/2019 12:00,3305,WMO,SYNOP,1,1171,1011,4,6,60,7,NA,NA,NA,8,NA,NA,NA,NA,20,NA,1024.5,3,NA,27,7,NA,39,NA,NA,NA,NA,NA,NA,NA,12.4,10.9,11.6,90.3,998.4,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 11:53,0,NA,NA
16/09/2019 13:00,3305,WMO,SYNOP,1,1171,1011,4,6,80,7,NA,NA,NA,8,NA,NA,NA,NA,30,NA,1024.5,8,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,10.4,11.4,87.9,998.4,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 12:51,0,NA,NA
16/09/2019 14:00,3305,WMO,SYNOP,1,1171,1011,4,6,80,8,NA,NA,NA,8,NA,NA,NA,NA,30,NA,1024.5,8,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,10.6,11.5,87.9,998.4,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 13:52,0,NA,NA
16/09/2019 15:00,3305,WMO,SYNOP,1,1171,1011,4,6,70,10,NA,NA,NA,8,NA,NA,NA,NA,30,NA,1024.4,8,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,9.4,11,81,998.3,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 14:52,0,NA,NA
16/09/2019 16:00,3305,WMO,SYNOP,1,1171,1011,4,6,60,11,NA,NA,NA,8,NA,NA,NA,NA,60,NA,1024.5,8,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,8.8,10.8,76.5,998.4,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 15:52,0,NA,NA
16/09/2019 17:00,3305,WMO,SYNOP,1,1171,1011,4,6,50,11,NA,NA,NA,8,NA,NA,NA,NA,60,NA,1024.6,8,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,8.3,10.4,75.2,998.5,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 16:52,0,NA,NA
16/09/2019 18:00,3305,WMO,SYNOP,1,1171,1011,4,6,50,11,NA,NA,NA,8,NA,NA,NA,NA,60,NA,1025,8,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8.3,10.2,78.3,998.9,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 17:52,0,NA,NA
16/09/2019 19:00,3305,WMO,SYNOP,1,1171,1011,4,6,40,4,NA,NA,NA,2,NA,NA,NA,NA,60,NA,1025.6,2,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7.1,8.6,81.7,999.2,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 18:52,0,NA,NA
16/09/2019 20:00,3305,WMO,SYNOP,1,1171,1011,4,6,70,4,NA,NA,NA,0,NA,NA,NA,NA,250,NA,1026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,7.7,8.5,89.1,999.6,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 19:52,0,NA,NA
16/09/2019 21:00,3305,WMO,SYNOP,1,1171,1011,4,6,40,6,NA,NA,NA,0,NA,NA,NA,NA,250,NA,1026.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,7.1,8.1,88.9,999.7,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 20:55,0,NA,NA
16/09/2019 22:00,3305,WMO,SYNOP,1,1171,1011,4,6,50,4,NA,NA,NA,0,NA,NA,NA,NA,250,NA,1026.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,6.7,7.5,90.1,999.6,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 21:52,0,NA,NA
16/09/2019 23:00,3305,WMO,SYNOP,1,1171,1011,4,6,50,2,NA,NA,NA,0,NA,NA,NA,NA,250,NA,1026.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,6.5,7.2,91.3,999.7,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 22:52,0,NA,NA
17/09/2019 00:00,3305,WMO,SYNOP,1,1171,1011,4,6,110,2,NA,NA,NA,0,NA,NA,NA,NA,250,NA,1026.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,4.6,5.2,92.1,999.7,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,16/09/2019 23:52,0,NA,NA
17/09/2019 01:00,3305,WMO,SYNOP,1,1171,1011,4,6,260,2,NA,NA,NA,1,NA,NA,NA,NA,60,NA,1026.7,1,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,5.8,6,96.9,1000,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,17/09/2019 00:52,0,NA,NA
17/09/2019 02:00,3305,WMO,SYNOP,1,1171,1011,4,6,70,2,NA,NA,NA,4,NA,NA,NA,NA,60,NA,1026.4,4,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,6.1,6.3,97,999.7,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,17/09/2019 01:52,0,NA,NA
17/09/2019 03:00,3305,WMO,SYNOP,1,1171,1011,4,6,70,3,NA,NA,NA,7,NA,NA,NA,NA,60,NA,1026.3,7,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,7.7,8.1,95.6,999.8,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,17/09/2019 02:52,0,NA,NA
17/09/2019 04:00,3305,WMO,SYNOP,1,1171,1011,4,6,90,3,NA,NA,NA,7,NA,NA,NA,NA,60,NA,1026,7,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,7.6,8.9,83.1,999.7,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,17/09/2019 03:52,0,NA,NA
17/09/2019 05:00,3305,WMO,SYNOP,1,1171,1011,4,6,30,2,NA,NA,NA,7,NA,NA,NA,NA,60,NA,1026.4,7,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7.1,8.6,81.7,1000,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,17/09/2019 04:52,0,NA,NA
17/09/2019 06:00,3305,WMO,SYNOP,1,1171,1011,4,6,70,3,NA,NA,NA,7,NA,NA,NA,NA,60,NA,1026.7,7,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,7.5,8.6,86.6,1000.3,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,17/09/2019 05:52,0,NA,NA
17/09/2019 07:00,3305,WMO,SYNOP,1,1171,1011,4,6,150,1,NA,NA,NA,8,NA,NA,NA,NA,60,NA,1026.8,8,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,7.1,8.9,79.5,1000.5,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,17/09/2019 06:52,0,NA,NA
